<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
XAUAUD,20090303,00:00:00,1479.7329,1413.1046,1479.7329,1433.1450
XAUAUD,20090304,00:00:00,1431.8680,1382.6099,1456.1208,1404.6333
XAUAUD,20090305,00:00:00,1405.8351,1397.4991,1472.8560,1461.5143
XAUAUD,20090306,00:00:00,1464.7623,1440.4081,1479.9436,1466.2605
XAUAUD,20090309,00:00:00,1460.0031,1439.6523,1488.0443,1455.4799
XAUAUD,20090310,00:00:00,1455.3218,1378.6079,1455.5662,1384.2708
XAUAUD,20090311,00:00:00,1383.8665,1373.5013,1411.1283,1399.4764
XAUAUD,20090312,00:00:00,1399.6305,1395.6447,1444.5828,1418.2515
XAUAUD,20090313,00:00:00,1418.0981,1396.5989,1424.2333,1411.9167
XAUAUD,20090316,00:00:00,1415.4552,1383.4995,1416.1310,1401.8210
XAUAUD,20090317,00:00:00,1401.6693,1379.8789,1403.3754,1381.6425
XAUAUD,20090318,00:00:00,1381.5848,1341.1552,1398.8202,1382.3702
XAUAUD,20090319,00:00:00,1382.2791,1366.4166,1401.4321,1387.8708
XAUAUD,20090320,00:00:00,1387.9272,1369.8987,1398.4951,1385.6124
XAUAUD,20090323,00:00:00,1376.3347,1328.3179,1381.6971,1335.8962
XAUAUD,20090324,00:00:00,1334.9460,1309.8129,1339.2501,1329.2787
XAUAUD,20090325,00:00:00,1328.9456,1314.0743,1355.1740,1337.6344
XAUAUD,20090326,00:00:00,1337.3477,1327.3582,1344.4792,1330.9587
XAUAUD,20090327,00:00:00,1331.2438,1325.9229,1347.6488,1329.8746
XAUAUD,20090330,00:00:00,1336.1357,1333.4781,1373.2488,1345.9563
XAUAUD,20090331,00:00:00,1346.5942,1313.2651,1352.0837,1328.0753
XAUAUD,20090401,00:00:00,1328.8445,1321.4644,1343.8086,1327.7937
XAUAUD,20090402,00:00:00,1325.9312,1247.4557,1328.0287,1262.7830
XAUAUD,20090403,00:00:00,1262.2607,1244.0692,1279.7618,1247.0292
XAUAUD,20090406,00:00:00,1252.7948,1214.8220,1252.7948,1216.3907
XAUAUD,20090407,00:00:00,1217.2144,1216.8726,1244.3029,1239.4088
XAUAUD,20090408,00:00:00,1241.8356,1235.3354,1262.5142,1240.4510
XAUAUD,20090409,00:00:00,1240.9078,1217.7900,1251.6302,1221.9750
XAUAUD,20090410,00:00:00,1222.9955,1221.3571,1232.2148,1228.9727
XAUAUD,20090413,00:00:00,1219.3298,1217.5635,1240.7303,1222.1158
XAUAUD,20090414,00:00:00,1220.2186,1216.6758,1241.5986,1234.2905
XAUAUD,20090415,00:00:00,1233.7770,1221.9937,1251.1833,1225.3851
XAUAUD,20090416,00:00:00,1225.2476,1209.6864,1242.5680,1215.7544
XAUAUD,20090417,00:00:00,1216.3101,1199.2513,1218.7500,1202.9427
XAUAUD,20090420,00:00:00,1202.3513,1199.0594,1274.5577,1266.4662
XAUAUD,20090421,00:00:00,1266.3900,1235.6580,1281.2141,1244.4695
XAUAUD,20090422,00:00:00,1244.5040,1243.7993,1266.1049,1261.5538
XAUAUD,20090423,00:00:00,1261.8000,1247.3405,1278.9749,1266.4705
XAUAUD,20090424,00:00:00,1266.5732,1254.9209,1282.5995,1262.7717
XAUAUD,20090427,00:00:00,1265.9457,1265.9457,1289.3365,1279.5426
XAUAUD,20090428,00:00:00,1278.7579,1255.6956,1285.3463,1265.0311
XAUAUD,20090429,00:00:00,1264.9937,1226.9104,1266.5249,1245.7498
XAUAUD,20090430,00:00:00,1241.4651,1199.8909,1241.4651,1221.5479
XAUAUD,20090501,00:00:00,1223.3103,1201.9336,1224.1713,1212.3287
XAUAUD,20090504,00:00:00,1210.4042,1203.7238,1231.4802,1219.3409
XAUAUD,20090505,00:00:00,1218.6066,1206.3535,1229.1273,1210.2634
XAUAUD,20090506,00:00:00,1209.1548,1207.0408,1227.8292,1219.5286
XAUAUD,20090507,00:00:00,1219.2313,1201.4807,1221.6563,1203.1208
XAUAUD,20090508,00:00:00,1203.0154,1188.5469,1216.0938,1191.5614
XAUAUD,20090511,00:00:00,1188.8456,1186.4449,1206.8191,1204.9353
XAUAUD,20090512,00:00:00,1204.8304,1192.5732,1212.2406,1206.4094
XAUAUD,20090513,00:00:00,1206.5402,1202.7819,1234.2523,1230.4319
XAUAUD,20090514,00:00:00,1230.5648,1215.5806,1236.0032,1219.4253
XAUAUD,20090515,00:00:00,1220.3188,1216.9625,1243.8503,1242.0281
XAUAUD,20090518,00:00:00,1240.2667,1194.5170,1248.2611,1200.5496
XAUAUD,20090519,00:00:00,1200.5232,1186.1873,1206.8423,1194.4912
XAUAUD,20090520,00:00:00,1195.2670,1192.8038,1213.5369,1211.9958
XAUAUD,20090521,00:00:00,1211.5260,1209.2693,1231.5341,1225.7775
XAUAUD,20090522,00:00:00,1225.4915,1215.1125,1227.6215,1221.3575
XAUAUD,20090525,00:00:00,1222.9324,1217.8193,1228.3959,1226.0168
XAUAUD,20090526,00:00:00,1226.4585,1208.9211,1232.1589,1209.6097
XAUAUD,20090527,00:00:00,1210.1718,1204.3434,1225.3539,1221.5924
XAUAUD,20090528,00:00:00,1221.6208,1211.1111,1232.8259,1221.7119
XAUAUD,20090529,00:00:00,1223.3702,1216.7046,1227.9135,1222.1112
XAUAUD,20090601,00:00:00,1219.4969,1200.1233,1224.7917,1204.4977
XAUAUD,20090602,00:00:00,1203.6556,1190.7311,1210.6569,1198.0741
XAUAUD,20090603,00:00:00,1196.2697,1189.6936,1212.8357,1203.6041
XAUAUD,20090604,00:00:00,1203.9771,1195.3881,1229.6073,1221.2245
XAUAUD,20090605,00:00:00,1221.9034,1190.9930,1228.5356,1202.7998
XAUAUD,20090608,00:00:00,1204.3850,1198.6320,1211.2458,1204.1567
XAUAUD,20090609,00:00:00,1204.9170,1187.8577,1208.0051,1189.9414
XAUAUD,20090610,00:00:00,1189.6918,1179.6497,1196.3259,1190.6663
XAUAUD,20090611,00:00:00,1190.8149,1159.8876,1192.2932,1165.7303
XAUAUD,20090612,00:00:00,1166.7277,1153.0437,1175.7755,1154.4706
XAUAUD,20090615,00:00:00,1162.8512,1154.7869,1175.9224,1164.7162
XAUAUD,20090616,00:00:00,1166.4149,1161.5986,1184.3512,1179.7072
XAUAUD,20090617,00:00:00,1180.1768,1171.8184,1187.4048,1184.7784
XAUAUD,20090618,00:00:00,1184.2603,1159.0541,1188.7531,1166.1042
XAUAUD,20090619,00:00:00,1166.5417,1154.3491,1169.3365,1160.9338
XAUAUD,20090622,00:00:00,1159.9155,1156.1245,1175.0923,1172.9620
XAUAUD,20090623,00:00:00,1172.6198,1159.9800,1180.7938,1165.0082
XAUAUD,20090624,00:00:00,1164.8615,1157.4744,1174.8470,1170.1620
XAUAUD,20090625,00:00:00,1169.9108,1163.7091,1179.1833,1168.2834
XAUAUD,20090626,00:00:00,1167.7034,1162.7476,1175.5850,1165.1172
XAUAUD,20090629,00:00:00,1164.1031,1158.1298,1173.4185,1161.8339
XAUAUD,20090630,00:00:00,1161.6700,1146.0730,1166.5428,1149.9008
XAUAUD,20090701,00:00:00,1148.2677,1148.2677,1168.3962,1161.5575
XAUAUD,20090702,00:00:00,1162.1755,1159.8300,1173.9952,1173.6875
XAUAUD,20090703,00:00:00,1172.8192,1165.3307,1176.4705,1170.2235
XAUAUD,20090706,00:00:00,1172.8131,1159.1223,1175.0222,1161.9753
XAUAUD,20090707,00:00:00,1161.9753,1154.0474,1172.4836,1169.8975
XAUAUD,20090708,00:00:00,1170.1722,1161.9510,1176.5382,1167.0304
XAUAUD,20090709,00:00:00,1165.7260,1162.0931,1172.8363,1162.3899
XAUAUD,20090710,00:00:00,1164.0286,1162.7996,1176.3718,1171.7626
XAUAUD,20090713,00:00:00,1170.8601,1169.0320,1181.4063,1174.9233
XAUAUD,20090714,00:00:00,1173.8077,1164.4008,1176.3278,1164.7992
XAUAUD,20090715,00:00:00,1164.4215,1162.1791,1173.1368,1169.1158
XAUAUD,20090716,00:00:00,1169.2404,1160.2627,1175.4143,1163.8510
XAUAUD,20090717,00:00:00,1163.7064,1163.4327,1172.7421,1167.1865
XAUAUD,20090720,00:00:00,1168.4525,1160.3474,1175.0215,1163.8058
XAUAUD,20090721,00:00:00,1163.8258,1158.8020,1169.8113,1161.2192
XAUAUD,20090722,00:00:00,1161.2390,1160.0343,1167.9220,1165.6042
XAUAUD,20090723,00:00:00,1165.8698,1159.0964,1170.2443,1165.4570
XAUAUD,20090724,00:00:00,1165.9083,1161.0295,1170.1500,1165.2174
XAUAUD,20090727,00:00:00,1162.3274,1157.7410,1166.1996,1158.2209
XAUAUD,20090728,00:00:00,1158.0994,1131.4388,1161.7468,1134.1080
XAUAUD,20090729,00:00:00,1134.3337,1133.6400,1143.9579,1137.7495
XAUAUD,20090730,00:00:00,1136.5083,1128.6232,1141.6288,1132.0000
XAUAUD,20090731,00:00:00,1133.4708,1126.3260,1148.6064,1137.3042
XAUAUD,20090803,00:00:00,1142.4468,1134.8142,1143.0612,1136.3906
XAUAUD,20090804,00:00:00,1136.1530,1128.2051,1149.9347,1145.2455
XAUAUD,20090805,00:00:00,1146.6508,1141.7574,1150.3804,1145.1344
XAUAUD,20090806,00:00:00,1145.0154,1139.5431,1155.1498,1146.8730
XAUAUD,20090807,00:00:00,1147.1115,1137.8857,1152.5687,1142.8059
XAUAUD,20090810,00:00:00,1144.3645,1122.9596,1144.9467,1129.1786
XAUAUD,20090811,00:00:00,1129.1786,1128.3123,1142.2196,1141.5470
XAUAUD,20090812,00:00:00,1141.5299,1132.2334,1152.4554,1136.9913
XAUAUD,20090813,00:00:00,1136.4456,1132.0665,1140.6940,1134.6405
XAUAUD,20090814,00:00:00,1134.7594,1129.5424,1144.5435,1141.6003
XAUAUD,20090817,00:00:00,1141.3936,1133.6489,1150.4025,1138.2084
XAUAUD,20090818,00:00:00,1138.2252,1133.4221,1141.7955,1135.6979
XAUAUD,20090819,00:00:00,1135.9564,1130.9639,1148.4318,1134.4740
XAUAUD,20090820,00:00:00,1134.5945,1128.8425,1139.2344,1131.7531
XAUAUD,20090821,00:00:00,1131.6328,1128.5903,1146.7769,1144.5378
XAUAUD,20090824,00:00:00,1137.4000,1120.7493,1141.1652,1125.1792
XAUAUD,20090825,00:00:00,1124.9104,1124.1791,1134.3958,1131.8470
XAUAUD,20090826,00:00:00,1132.1025,1129.4611,1144.0154,1143.0817
XAUAUD,20090827,00:00:00,1143.2028,1127.6595,1146.3770,1130.7095
XAUAUD,20090828,00:00:00,1130.2015,1124.3492,1138.1447,1135.8450
XAUAUD,20090831,00:00:00,1134.7981,1124.3346,1141.3550,1127.4905
XAUAUD,20090901,00:00:00,1127.2382,1126.4967,1158.9918,1158.0731
XAUAUD,20090902,00:00:00,1157.9329,1144.6910,1175.1439,1172.5048
XAUAUD,20090903,00:00:00,1173.4645,1164.7931,1186.9270,1180.7458
XAUAUD,20090904,00:00:00,1182.2948,1163.9075,1185.1543,1167.9991
XAUAUD,20090907,00:00:00,1164.7874,1159.0378,1167.9003,1163.0219
XAUAUD,20090908,00:00:00,1162.8668,1149.7104,1171.3618,1155.7386
XAUAUD,20090909,00:00:00,1156.6488,1145.6592,1167.6772,1150.4404
XAUAUD,20090910,00:00:00,1149.6812,1148.5507,1159.1570,1153.9799
XAUAUD,20090911,00:00:00,1154.0779,1153.4185,1169.6738,1166.2802
XAUAUD,20090914,00:00:00,1166.7247,1158.2124,1173.2771,1160.0325
XAUAUD,20090915,00:00:00,1159.2993,1154.9344,1168.3757,1166.2223
XAUAUD,20090916,00:00:00,1166.6473,1161.8840,1174.2844,1165.5781
XAUAUD,20090917,00:00:00,1165.3868,1158.4012,1168.8833,1160.1653
XAUAUD,20090918,00:00:00,1161.6196,1159.4153,1169.1566,1160.1891
XAUAUD,20090921,00:00:00,1161.6033,1154.2461,1163.9115,1162.8986
XAUAUD,20090922,00:00:00,1163.1683,1155.0459,1165.3877,1160.9615
XAUAUD,20090923,00:00:00,1160.8472,1153.8112,1163.8988,1160.8295
XAUAUD,20090924,00:00:00,1163.2418,1142.5284,1164.6433,1149.3124
XAUAUD,20090925,00:00:00,1147.9084,1140.5800,1155.4602,1143.6335
XAUAUD,20090928,00:00:00,1144.4073,1134.4788,1154.3031,1135.2745
XAUAUD,20090929,00:00:00,1136.1082,1130.3499,1141.5420,1138.3308
XAUAUD,20090930,00:00:00,1138.4456,1130.6715,1143.7323,1139.8823
XAUAUD,20091001,00:00:00,1139.8008,1136.5330,1150.8934,1148.1311
XAUAUD,20091002,00:00:00,1148.2291,1146.4003,1161.8718,1160.0834
XAUAUD,20091005,00:00:00,1158.2111,1145.7452,1159.8220,1159.2023
XAUAUD,20091006,00:00:00,1158.3865,1147.4099,1171.8593,1169.2498
XAUAUD,20091007,00:00:00,1169.2118,1164.3713,1175.0056,1172.8632
XAUAUD,20091008,00:00:00,1172.2822,1157.6147,1176.4045,1162.8087
XAUAUD,20091009,00:00:00,1163.2473,1154.8922,1164.4548,1159.6946
XAUAUD,20091012,00:00:00,1160.2124,1159.6368,1167.8259,1163.9651
XAUAUD,20091013,00:00:00,1161.9982,1159.1711,1175.8400,1170.8846
XAUAUD,20091014,00:00:00,1171.1235,1158.7581,1174.9504,1160.4587
XAUAUD,20091015,00:00:00,1160.3496,1138.2725,1163.1337,1141.1190
XAUAUD,20091016,00:00:00,1140.7302,1133.4056,1152.1978,1147.1102
XAUAUD,20091019,00:00:00,1150.7598,1137.5660,1154.1069,1144.9182
XAUAUD,20091020,00:00:00,1144.9026,1141.2336,1150.7456,1142.5940
XAUAUD,20091021,00:00:00,1141.8516,1134.9655,1145.8468,1143.4126
XAUAUD,20091022,00:00:00,1142.1478,1140.0691,1150.2333,1144.2299
XAUAUD,20091023,00:00:00,1143.7823,1137.3334,1151.3123,1143.9419
XAUAUD,20091026,00:00:00,1143.1207,1130.9043,1146.8289,1133.9159
XAUAUD,20091027,00:00:00,1133.6827,1128.5527,1136.5779,1134.9847
XAUAUD,20091028,00:00:00,1134.9995,1129.9435,1147.8857,1142.1743
XAUAUD,20091029,00:00:00,1142.2854,1134.4952,1151.1498,1142.8883
XAUAUD,20091030,00:00:00,1142.6387,1140.6882,1163.4926,1162.3275
XAUAUD,20091102,00:00:00,1164.0240,1154.3907,1174.1017,1171.4791
XAUAUD,20091103,00:00:00,1170.9611,1170.3018,1205.7517,1201.1527
XAUAUD,20091104,00:00:00,1201.2188,1191.1135,1207.4099,1201.7371
XAUAUD,20091105,00:00:00,1200.5498,1194.2856,1204.5154,1197.9327
XAUAUD,20091106,00:00:00,1197.9109,1189.9783,1202.7428,1193.5483
XAUAUD,20091109,00:00:00,1192.3538,1184.7908,1197.0385,1185.6591
XAUAUD,20091110,00:00:00,1185.5316,1182.1709,1191.8844,1189.2881
XAUAUD,20091111,00:00:00,1188.8375,1186.4607,1202.9515,1200.4730
XAUAUD,20091112,00:00:00,1200.5804,1193.8489,1203.1403,1193.8489
XAUAUD,20091113,00:00:00,1193.8942,1189.2502,1198.6492,1197.4304
XAUAUD,20091116,00:00:00,1198.0505,1197.9222,1218.5996,1218.5996
XAUAUD,20091117,00:00:00,1217.6376,1213.1497,1229.3083,1227.6396
XAUAUD,20091118,00:00:00,1227.1357,1224.3604,1238.1311,1229.0299
XAUAUD,20091119,00:00:00,1231.3409,1230.4291,1246.7589,1244.8846
XAUAUD,20091120,00:00:00,1245.5109,1240.5818,1257.9445,1256.7465
XAUAUD,20091123,00:00:00,1262.1189,1257.8868,1269.0577,1260.0693
XAUAUD,20091124,00:00:00,1259.8246,1256.4575,1274.9945,1269.3687
XAUAUD,20091125,00:00:00,1270.6432,1262.1906,1279.7465,1279.2745
XAUAUD,20091126,00:00:00,1279.6265,1277.6881,1307.3802,1306.8069
XAUAUD,20091127,00:00:00,1306.4021,1269.0763,1317.9543,1297.9052
XAUAUD,20091130,00:00:00,1293.7692,1272.0717,1296.3572,1286.6339
XAUAUD,20091201,00:00:00,1286.1350,1282.4569,1301.3134,1293.2583
XAUAUD,20091202,00:00:00,1294.0349,1291.9683,1314.8729,1313.0538
XAUAUD,20091203,00:00:00,1312.5541,1301.7297,1319.5133,1307.5923
XAUAUD,20091204,00:00:00,1308.7423,1258.5094,1310.6471,1268.8984
XAUAUD,20091207,00:00:00,1265.9388,1249.9451,1271.0322,1267.2433
XAUAUD,20091208,00:00:00,1265.9958,1244.4690,1276.4442,1247.0146
XAUAUD,20091209,00:00:00,1246.8193,1236.3496,1261.9861,1240.1055
XAUAUD,20091210,00:00:00,1241.5612,1223.4471,1246.7548,1232.9515
XAUAUD,20091211,00:00:00,1233.7990,1217.6490,1246.7773,1222.8802
XAUAUD,20091214,00:00:00,1223.6018,1220.5736,1238.7155,1230.7188
XAUAUD,20091215,00:00:00,1230.6348,1225.8597,1243.0371,1239.4041
XAUAUD,20091216,00:00:00,1239.9294,1237.4227,1268.2603,1265.0294
XAUAUD,20091217,00:00:00,1264.9185,1234.3785,1274.6202,1235.7650
XAUAUD,20091218,00:00:00,1237.3971,1235.7842,1256.7826,1248.3154
XAUAUD,20091221,00:00:00,1250.9283,1235.7411,1264.0507,1242.5175
XAUAUD,20091222,00:00:00,1240.7365,1227.6052,1247.3253,1238.4272
XAUAUD,20091223,00:00:00,1238.2531,1233.5691,1245.8475,1237.1146
XAUAUD,20091224,00:00:00,1237.4231,1236.8062,1252.5229,1251.7847
XAUAUD,20091228,00:00:00,1251.5559,1241.6010,1256.0851,1250.1976
XAUAUD,20091229,00:00:00,1250.3105,1221.8387,1250.4517,1226.6831
XAUAUD,20091230,00:00:00,1226.5713,1216.4464,1229.6646,1223.3781
XAUAUD,20091231,00:00:00,1222.7441,1219.4824,1231.2660,1222.2717
XAUAUD,20100104,00:00:00,1219.8621,1218.4818,1236.9521,1229.0319
XAUAUD,20100105,00:00:00,1229.6053,1222.9265,1237.4464,1225.1591
XAUAUD,20100106,00:00:00,1226.4150,1223.6957,1240.6418,1237.5720
XAUAUD,20100107,00:00:00,1237.9243,1226.1492,1238.2766,1234.0681
XAUAUD,20100108,00:00:00,1233.8243,1222.9375,1235.9781,1229.9946
XAUAUD,20100111,00:00:00,1226.7386,1226.4497,1248.0328,1238.5924
XAUAUD,20100112,00:00:00,1239.1818,1223.3199,1247.6965,1225.3965
XAUAUD,20100113,00:00:00,1225.2389,1216.0635,1233.2539,1232.9034
XAUAUD,20100114,00:00:00,1232.5280,1215.7136,1239.3755,1225.7302
XAUAUD,20100115,00:00:00,1227.2336,1220.2491,1233.2289,1225.0623
XAUAUD,20100118,00:00:00,1228.4969,1221.8625,1232.4924,1225.2729
XAUAUD,20100119,00:00:00,1225.4648,1223.4100,1233.9250,1232.0018
XAUAUD,20100120,00:00:00,1232.8352,1216.3737,1239.9520,1220.5753
XAUAUD,20100121,00:00:00,1221.9781,1203.4724,1225.6184,1213.9132
XAUAUD,20100122,00:00:00,1213.5566,1198.9165,1215.7889,1213.9922
XAUAUD,20100125,00:00:00,1210.8881,1209.4257,1218.3947,1214.8467
XAUAUD,20100126,00:00:00,1214.7124,1211.7660,1224.0609,1220.3202
XAUAUD,20100127,00:00:00,1220.5048,1210.8965,1225.4684,1214.0625
XAUAUD,20100128,00:00:00,1214.3096,1201.9457,1216.7990,1214.6772
XAUAUD,20100129,00:00:00,1215.3966,1208.3240,1222.9507,1222.6116
XAUAUD,20100201,00:00:00,1224.1731,1220.5466,1242.5331,1240.6949
XAUAUD,20100202,00:00:00,1240.4438,1235.7625,1266.4998,1257.2782
XAUAUD,20100203,00:00:00,1257.8169,1254.1418,1263.4738,1260.1884
XAUAUD,20100204,00:00:00,1259.2509,1222.4788,1261.9943,1229.4552
XAUAUD,20100205,00:00:00,1229.0199,1213.8789,1232.9814,1230.6539
XAUAUD,20100208,00:00:00,1227.3042,1224.0525,1235.1180,1231.8656
XAUAUD,20100209,00:00:00,1231.4912,1222.5787,1236.6194,1226.9779
XAUAUD,20100210,00:00:00,1227.0917,1218.7893,1233.2194,1225.4229
XAUAUD,20100211,00:00:00,1225.8544,1211.5927,1231.9117,1227.2268
XAUAUD,20100212,00:00:00,1227.2268,1220.1774,1234.0955,1231.5327
XAUAUD,20100215,00:00:00,1231.1161,1230.5784,1239.5446,1236.9338
XAUAUD,20100216,00:00:00,1237.6294,1235.4066,1248.2665,1241.4253
XAUAUD,20100217,00:00:00,1242.8112,1229.5793,1247.7297,1235.0713
XAUAUD,20100218,00:00:00,1234.9600,1226.1160,1249.3047,1242.3258
XAUAUD,20100219,00:00:00,1243.1069,1234.0927,1257.0089,1244.6276
XAUAUD,20100222,00:00:00,1245.6375,1234.5417,1254.4103,1237.0848
XAUAUD,20100223,00:00:00,1236.5878,1229.2915,1242.2094,1237.2939
XAUAUD,20100224,00:00:00,1236.7329,1225.0225,1243.3683,1227.7106
XAUAUD,20100225,00:00:00,1227.3236,1224.6685,1255.0374,1247.1263
XAUAUD,20100226,00:00:00,1247.2393,1242.1158,1252.7880,1245.9547
XAUAUD,20100301,00:00:00,1245.2642,1238.8506,1250.0000,1239.2366
XAUAUD,20100302,00:00:00,1238.9882,1237.4572,1257.4082,1255.0908
XAUAUD,20100303,00:00:00,1255.3145,1252.0693,1264.5104,1259.0302
XAUAUD,20100304,00:00:00,1258.5883,1251.8618,1264.3461,1259.2346
XAUAUD,20100305,00:00:00,1260.0758,1245.9540,1260.7537,1246.4471
XAUAUD,20100308,00:00:00,1247.1688,1230.2531,1251.2386,1237.5867
XAUAUD,20100309,00:00:00,1237.5344,1221.9406,1238.6827,1223.7762
XAUAUD,20100310,00:00:00,1225.1121,1206.8477,1231.9045,1210.3998
XAUAUD,20100311,00:00:00,1210.5090,1203.3029,1217.2958,1212.7705
XAUAUD,20100312,00:00:00,1212.6613,1201.0061,1219.1422,1204.0861
XAUAUD,20100315,00:00:00,1203.2938,1202.4847,1214.5125,1214.1058
XAUAUD,20100316,00:00:00,1214.1293,1212.8800,1232.4614,1226.8175
XAUAUD,20100317,00:00:00,1226.7087,1211.4552,1231.9408,1216.1664
XAUAUD,20100318,00:00:00,1216.4066,1215.0596,1226.4274,1224.3367
XAUAUD,20100319,00:00:00,1224.2280,1203.4972,1224.6700,1209.0254
XAUAUD,20100322,00:00:00,1208.2330,1196.1598,1214.7166,1201.1556
XAUAUD,20100323,00:00:00,1201.1338,1195.6759,1206.5989,1201.5883
XAUAUD,20100324,00:00:00,1201.9586,1193.6194,1204.0105,1194.3926
XAUAUD,20100325,00:00:00,1194.2825,1191.5524,1204.6306,1201.6769
XAUAUD,20100326,00:00:00,1201.6992,1198.5691,1228.3499,1224.8285
XAUAUD,20100329,00:00:00,1227.3834,1208.3923,1231.6884,1209.6880
XAUAUD,20100330,00:00:00,1209.6422,1198.8896,1212.3527,1201.6550
XAUAUD,20100331,00:00:00,1201.7419,1197.9789,1220.7295,1214.2701
XAUAUD,20100401,00:00:00,1214.2936,1212.0056,1226.1749,1223.4298
XAUAUD,20100402,00:00:00,1223.4298,1216.8243,1225.7783,1224.4832
XAUAUD,20100405,00:00:00,1224.4232,1219.4354,1230.5184,1227.4949
XAUAUD,20100406,00:00:00,1227.6530,1215.0898,1232.0771,1222.6656
XAUAUD,20100407,00:00:00,1222.7135,1221.5155,1242.6692,1238.2391
XAUAUD,20100408,00:00:00,1238.4550,1233.5057,1245.1584,1239.4442
XAUAUD,20100409,00:00:00,1239.6035,1236.0709,1247.2946,1243.6488
XAUAUD,20100412,00:00:00,1250.9473,1241.8838,1258.8909,1250.2976
XAUAUD,20100413,00:00:00,1244.6144,1237.7510,1251.0551,1239.3365
XAUAUD,20100414,00:00:00,1239.6597,1232.5059,1244.5280,1234.9482
XAUAUD,20100415,00:00:00,1234.7594,1232.5332,1244.9594,1240.6595
XAUAUD,20100416,00:00:00,1240.5525,1221.9098,1244.9637,1228.1082
XAUAUD,20100419,00:00:00,1234.9554,1225.5918,1239.2966,1226.8699
XAUAUD,20100420,00:00:00,1227.0861,1221.4945,1230.6783,1223.4385
XAUAUD,20100421,00:00:00,1223.5458,1222.6873,1238.6902,1237.0723
XAUAUD,20100422,00:00:00,1236.6973,1223.9999,1238.6143,1230.9519
XAUAUD,20100423,00:00:00,1231.2758,1230.0465,1253.2235,1247.4093
XAUAUD,20100426,00:00:00,1245.0388,1239.6383,1250.7021,1244.9310
XAUAUD,20100427,00:00:00,1244.6074,1242.4830,1283.3369,1281.3115
XAUAUD,20100428,00:00:00,1281.3423,1257.3807,1281.3423,1260.1082
XAUAUD,20100429,00:00:00,1259.7838,1251.9125,1265.0406,1257.5988
XAUAUD,20100430,00:00:00,1256.4932,1255.7515,1275.6085,1273.4839
XAUAUD,20100503,00:00:00,1278.3919,1270.0194,1283.3478,1275.8583
XAUAUD,20100504,00:00:00,1275.9663,1274.1605,1303.4483,1289.4100
XAUAUD,20100505,00:00:00,1288.5906,1280.5931,1299.3257,1296.3576
XAUAUD,20100506,00:00:00,1295.9735,1291.7171,1382.4340,1362.5494
XAUAUD,20100507,00:00:00,1361.8005,1336.9200,1368.3736,1362.7130
XAUAUD,20100510,00:00:00,1340.6740,1305.5035,1344.8622,1330.4916
XAUAUD,20100511,00:00:00,1331.7819,1330.5272,1377.2910,1376.6771
XAUAUD,20100512,00:00:00,1377.1243,1369.4609,1402.2472,1383.2476
XAUAUD,20100513,00:00:00,1382.7409,1363.0510,1386.6890,1376.9557
XAUAUD,20100514,00:00:00,1376.8861,1368.9419,1400.9656,1388.2805
XAUAUD,20100517,00:00:00,1392.7441,1389.3765,1423.1342,1394.4368
XAUAUD,20100518,00:00:00,1394.1639,1377.1370,1424.8609,1419.1749
XAUAUD,20100519,00:00:00,1418.4669,1402.7778,1439.1691,1402.7778
XAUAUD,20100520,00:00:00,1401.7657,1401.7657,1465.3698,1455.0935
XAUAUD,20100521,00:00:00,1455.7538,1402.3195,1462.4042,1415.8047
XAUAUD,20100524,00:00:00,1416.4360,1416.2656,1448.9300,1445.7656
XAUAUD,20100525,00:00:00,1445.3068,1443.3090,1475.7677,1448.5338
XAUAUD,20100526,00:00:00,1449.0584,1446.3135,1475.5236,1473.5111
XAUAUD,20100527,00:00:00,1472.2560,1420.8054,1474.3434,1425.4443
XAUAUD,20100528,00:00:00,1424.1035,1415.8950,1439.9383,1432.7706
XAUAUD,20100531,00:00:00,1436.0733,1425.5945,1451.6168,1435.7581
XAUAUD,20100601,00:00:00,1435.2858,1433.6638,1478.4550,1476.1962
XAUAUD,20100602,00:00:00,1474.7171,1451.2528,1479.7583,1453.7675
XAUAUD,20100603,00:00:00,1453.6487,1426.2722,1455.9086,1434.6638
XAUAUD,20100604,00:00:00,1433.0166,1419.3242,1483.8081,1481.4409
XAUAUD,20100607,00:00:00,1482.6119,1475.2162,1533.9025,1531.3813
XAUAUD,20100608,00:00:00,1532.8638,1491.8449,1538.3669,1493.8301
XAUAUD,20100609,00:00:00,1494.1319,1462.9940,1510.7186,1491.4845
XAUAUD,20100610,00:00:00,1491.4824,1428.8233,1491.6626,1434.7006
XAUAUD,20100611,00:00:00,1434.2291,1433.3098,1457.2107,1442.4841
XAUAUD,20100614,00:00:00,1440.1644,1404.5969,1446.6385,1423.3951
XAUAUD,20100615,00:00:00,1423.6597,1420.4651,1437.9116,1427.6955
XAUAUD,20100616,00:00:00,1427.8112,1417.9570,1442.0231,1428.0246
XAUAUD,20100617,00:00:00,1428.0742,1422.1633,1448.5645,1435.8708
XAUAUD,20100618,00:00:00,1436.2168,1427.6361,1452.0658,1443.0904
XAUAUD,20100621,00:00:00,1429.1880,1402.8490,1436.6503,1406.6461
XAUAUD,20100622,00:00:00,1406.3499,1402.3561,1423.9467,1422.2554
XAUAUD,20100624,00:00:00,1414.9021,1408.1470,1440.8639,1436.0425
